ph,es_dia
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.67,0
12.67,0
12.67,0
12.67,0
12.67,0
12.67,0
12.67,0
12.67,0
12.67,0
12.67,0
12.67,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.67,0
12.67,0
12.67,0
12.67,0
12.67,0
12.67,0
12.639,0
12.639,0
12.639,0
12.67,0
12.67,0
12.67,0
12.67,0
12.67,0
12.67,0
12.67,0
12.67,0
12.67,0
12.67,0
12.67,0
12.67,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.7,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.759,0
12.759,0
12.759,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.73,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.759,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.88,0
12.88,0
12.88,0
12.88,0
12.88,0
12.88,0
12.88,0
12.88,0
12.88,0
12.91,0
12.91,0
12.91,0
12.91,0
12.91,0
12.91,0
12.91,0
12.91,0
12.94,0
12.94,0
12.94,0
12.969,0
12.969,0
12.969,0
12.969,0
12.969,0
12.969,0
13.0,0
13.0,0
13.0,0
13.03,0
13.03,0
13.03,0
13.059,0
13.059,0
13.059,0
13.059,0
13.059,0
13.059,0
13.09,0
13.09,0
13.09,0
13.12,0
13.12,0
13.12,0
13.15,0
13.15,0
13.179,0
13.179,0
13.179,0
13.179,0
13.179,0
13.21,0
13.23,0
13.23,0
13.23,0
13.259,0
13.259,0
13.259,0
13.259,0
13.259,0
13.259,0
13.29,0
13.29,0
13.29,0
13.32,0
13.32,0
13.32,0
13.349,0
13.349,0
13.349,0
13.38,0
13.38,0
13.38,0
13.38,0
13.38,0
13.38,0
13.41,0
13.41,0
13.41,0
13.44,0
13.44,0
13.44,0
13.469,0
13.469,0
13.469,0
13.5,0
13.5,0
13.5,0
13.559,0
13.559,0
13.559,0
13.59,0
13.59,0
13.59,0
13.65,0
13.65,0
13.65,0
13.71,0
13.71,0
13.71,0
13.769,0
13.769,0
13.769,0
13.83,0
13.83,0
13.83,0
13.92,0
13.92,0
13.98,0
13.98,0
13.98,0
14.059,0
14.059,0
14.059,0
14.15,0
14.15,0
14.15,0
14.21,0
14.21,0
14.21,0
14.24,0
14.24,0
14.24,0
14.299,0
14.299,0
14.299,0
14.36,0
14.36,0
14.36,0
14.41,0
14.41,0
14.41,0
14.5,0
14.5,0
14.559,0
14.559,0
14.559,0
14.65,0
14.65,0
14.65,0
14.73,1
14.73,1
14.849,1
14.849,1
14.969,1
14.969,1
14.969,1
15.08,1
15.08,1
15.23,1
15.23,1
15.23,1
15.37,1
15.37,1
15.37,1
15.509,1
15.509,1
15.63,1
15.63,1
15.63,1
15.74,1
15.74,1
15.74,1
15.849,1
15.849,1
15.849,1
15.969,1
15.969,1
16.109,1
16.109,1
16.109,1
16.279,1
16.279,1
16.279,1
16.42,1
16.42,1
16.529,1
16.529,1
16.529,1
16.67,1
16.67,1
16.67,1
16.76,1
16.76,1
16.81,1
16.81,1
16.84,1
16.84,1
16.84,1
16.81,1
16.81,1
16.81,1
16.81,1
16.81,1
16.81,1
16.779,1
16.779,1
16.779,1
16.779,1
16.779,1
16.779,1
16.81,1
16.81,1
16.81,1
16.81,1
16.81,1
16.81,1
16.92,1
16.92,1
16.92,1
17.039,1
17.039,1
17.039,1
17.199,1
17.199,1
17.369,1
17.369,1
17.369,1
17.449,1
17.449,1
17.449,1
17.59,1
17.59,1
17.59,1
17.73,1
17.73,1
17.779,1
17.779,1
17.779,1
17.779,1
17.779,1
17.779,1
17.81,1
17.81,1
17.81,1
17.92,1
17.92,1
17.92,1
18.0,1
18.0,1
18.0,1
18.06,1
18.06,1
18.14,1
18.14,1
18.14,1
18.279,1
18.279,1
18.279,1
18.359,1
18.359,1
18.359,1
18.33,1
18.33,1
18.33,1
18.22,1
18.22,1
18.22,1
18.17,1
18.17,1
18.17,1
18.17,1
18.17,1
18.17,1
18.17,1
18.17,1
18.17,1
18.22,1
18.22,1
18.22,1
18.3,1
18.3,1
18.3,1
18.38,1
18.38,1
18.38,1
18.38,1
18.38,1
18.38,1
18.22,1
18.22,1
18.22,1
18.17,1
18.17,1
18.17,1
18.109,1
18.109,1
18.08,1
18.08,1
18.08,1
18.08,1
18.08,1
18.08,1
18.08,1
18.08,1
18.08,1
18.14,1
18.14,1
18.14,1
18.17,1
18.17,1
18.17,1
18.19,1
18.19,1
18.19,1
18.279,1
18.279,1
18.279,1
18.47,1
18.47,1
18.47,1
18.74,1
18.74,1
18.74,1
19.01,1
19.01,1
19.01,1
19.279,1
19.279,1
19.279,1
19.49,1
19.49,1
19.49,1
19.76,1
19.76,1
19.76,1
20.0,1
20.0,1
20.0,1
20.21,1
20.21,1
20.21,1
20.32,1
20.32,1
20.32,1
20.4,1
20.4,1
20.4,1
20.56,1
20.56,1
20.71,1
20.71,1
20.71,1
20.66,1
20.66,1
20.66,1
20.58,1
20.609,1
20.609,1
20.609,1
20.77,1
20.77,1
20.77,1
20.949,1
21.189,1
21.47,1
21.47,1
21.859,1
22.3,1
22.74,1
22.74,1
23.05,1
23.15,1
23.07,1
23.07,1
22.89,1
22.89,1
22.89,1
22.71,1
22.71,1
22.71,1
22.59,1
22.59,1
22.59,1
22.43,1
22.43,1
22.43,1
22.23,1
22.119,1
22.039,1
22.039,1
21.97,1
21.97,1
21.97,1
22.07,1
22.07,1
22.039,1
22.039,1
22.039,1
22.02,1
21.859,1
21.859,1
21.32,1
21.32,1
21.32,1
20.66,1
20.08,1
19.55,1
18.93,1
18.19,1
17.369,1
16.5,1
15.54,1
14.88,1
14.62,1
14.62,1
14.62,1
14.36,1
14.36,1
14.269,1
14.269,1
14.269,1
14.09,1
14.09,1
14.09,1
13.92,1
13.92,1
13.92,1
13.889,1
13.86,1
13.86,1
13.83,1
13.83,1
13.62,1
13.32,1
12.94,1
12.94,1
12.94,1
12.67,1
12.67,1
12.67,1
12.509,1
12.509,1
12.509,1
12.33,1
12.33,1
12.33,1
12.179,1
12.179,1
12.179,1
12.059,1
12.059,1
12.059,1
11.84,1
11.84,1
11.84,1
11.63,1
11.63,1
11.63,1
11.44,1
11.44,1
11.44,1
11.32,1
11.32,1
11.32,1
11.2,1
11.2,1
11.2,1
11.04,1
11.04,1
11.04,1
10.849,1
10.849,1
10.849,1
10.7,1
10.7,1
10.7,1
10.57,1
10.57,1
10.57,1
10.48,1
10.48,1
10.48,1
10.349,1
10.349,1
10.349,1
10.26,1
10.26,1
10.26,1
10.13,1
10.13,1
10.13,1
10.0,1
10.0,1
10.0,1
9.84,1
9.84,1
9.84,1
9.75,1
9.75,1
9.75,1
9.75,1
9.75,1
9.75,1
9.75,1
9.75,1
9.71,1
9.71,1
9.679,1
9.679,1
9.62,0
9.62,0
9.62,0
9.55,0
9.55,0
9.55,0
9.519,0
9.519,0
9.46,0
9.46,0
9.46,0
9.42,0
9.42,0
9.389,0
9.389,0
9.389,0
9.36,0
9.36,0
9.36,0
9.33,0
9.33,0
9.29,0
9.29,0
9.29,0
9.29,0
9.29,0
9.29,0
9.26,0
9.29,0
9.29,0
9.29,0
9.33,0
9.33,0
9.33,0
9.36,0
9.36,0
9.36,0
9.36,0
9.36,0
9.33,0
9.33,0
9.33,0
9.29,0
9.29,0
9.29,0
9.29,0
9.29,0
9.29,0
9.33,0
9.33,0
9.33,0
9.36,0
9.36,0
9.36,0
9.389,0
9.389,0
9.46,0
9.46,0
9.46,0
9.519,0
9.519,0
9.519,0
9.55,0
9.55,0
9.55,0
9.58,0
9.58,0
9.58,0
9.58,0
9.58,0
9.58,0
9.58,0
9.58,0
9.55,0
9.55,0
9.55,0
9.55,0
9.55,0
9.55,0
9.519,0
9.519,0
9.519,0
9.519,0
9.519,0
9.519,0
9.49,0
9.49,0
9.49,0
9.49,0
9.49,0
9.49,0
9.519,0
9.519,0
9.519,0
9.58,0
9.58,0
9.58,0
9.62,0
9.62,0
9.62,0
9.62,0
9.62,0
9.62,0
9.58,0
9.58,0
9.58,0
9.58,0
9.58,0
9.58,0
9.58,0
9.58,0
9.58,0
9.55,0
9.55,0
9.55,0
9.58,0
9.58,0
9.58,0
9.62,0
9.62,0
9.62,0
9.71,0
9.71,0
9.71,0
9.809,0
9.809,0
9.809,0
9.94,0
9.94,0
9.94,0
10.07,0
10.07,0
10.07,0
10.13,0
10.13,0
10.13,0
10.16,0
10.16,0
10.16,0
10.13,0
10.13,0
10.13,0
10.13,0
10.13,0
10.13,0
10.13,0
10.13,0
10.13,0
10.13,0
10.13,0
10.13,0
10.13,0
10.13,0
10.13,0
10.13,0
10.13,0
10.13,0
10.13,0
10.13,0
10.099,0
10.099,0
10.099,0
10.07,0
10.07,0
10.07,0
10.07,0
10.07,0
10.07,0
10.07,0
10.07,0
10.099,0
10.099,0
10.099,0
10.13,0
10.13,0
10.13,0
10.16,0
10.16,0
10.19,0
10.19,0
10.19,0
10.19,0
10.19,0
10.23,0
10.23,0
10.23,0
10.19,0
10.19,0
10.19,0
10.19,0
10.19,0
10.19,0
10.19,0
10.19,0
10.23,0
10.23,0
10.23,0
10.23,0
10.23,0
10.23,0
10.23,0
10.23,0
10.23,0
10.23,0
10.23,0
10.23,0
10.23,0
10.23,0
10.23,0
10.26,0
10.26,0
10.26,0
10.32,0
10.349,0
10.349,0
10.349,0
10.42,0
10.42,0
10.42,0
10.48,0
10.48,0
10.48,0
10.54,0
10.54,0
10.54,0
10.599,0
10.599,0
10.599,0
10.639,0
10.639,0
10.639,0
10.7,0
10.7,0
10.7,0
10.73,0
10.73,0
10.73,0
10.76,0
10.76,0
10.79,0
10.79,0
10.79,0
10.79,0
10.79,0
10.79,0
10.79,0
10.79,0
10.82,0
10.82,0
10.82,0
10.82,0
10.849,0
10.849,0
10.849,0
10.849,0
10.849,0
10.849,0
10.849,0
10.849,0
10.889,0
10.889,0
10.889,0
10.92,0
10.92,0
10.98,0
10.98,0
10.98,0
11.01,0
11.01,0
11.01,0
11.04,0
11.04,0
11.04,0
11.099,0
11.099,0
11.099,0
11.099,0
11.099,0
11.139,0
11.139,0
11.139,0
11.17,0
11.17,0
11.17,0
11.2,0
11.2,0
11.2,0
11.2,0
11.2,0
11.2,0
11.2,0
11.2,0
11.23,0
11.23,0
11.23,0
11.259,0
11.259,0
11.259,0
11.29,0
11.29,0
11.29,0
11.32,0
11.32,0
11.32,0
11.349,0
11.349,0
11.349,0
11.38,0
11.38,0
11.38,0
11.41,0
11.41,0
11.41,0
11.41,0
11.41,0
11.41,0
11.44,0
11.44,0
11.44,0
11.44,0
11.44,0
11.44,0
11.509,0
11.509,0
11.54,0
11.54,0
11.54,0
11.599,0
11.599,0
11.599,0
11.63,0
11.63,0
11.63,0
11.69,0
11.69,0
11.69,0
11.75,0
11.75,0
11.75,0
11.84,0
11.84,0
11.84,0
11.94,0
11.94,0
11.94,0
12.0,0
12.0,0
12.0,0
12.09,0
12.09,0
12.09,0
12.179,0
12.179,0
12.179,0
12.269,0
12.269,0
12.269,0
12.389,0
12.389,0
12.389,0
12.54,0
12.54,0
12.54,0
12.67,0
12.67,0
12.67,0
12.759,0
12.759,0
12.759,0
12.88,0
12.88,0
12.88,0
12.969,0
12.969,0
12.969,0
13.059,0
13.059,0
13.15,0
13.15,0
13.15,0
13.259,0
13.259,0
13.259,0
13.349,0
13.349,0
13.349,0
13.5,0
13.5,0
13.679,0
13.679,0
13.679,0
13.86,0
13.86,0
13.86,0
14.0,0
14.0,0
14.0,0
14.15,1
14.15,1
14.15,1
14.36,1
14.36,1
14.36,1
14.53,1
14.53,1
14.759,1
14.759,1
14.759,1
14.99,1
14.99,1
14.99,1
15.23,1
15.23,1
15.23,1
15.429,1
15.429,1
15.429,1
15.57,1
15.57,1
15.57,1
15.65,1
15.65,1
15.65,1
15.63,1
15.63,1
15.63,1
15.63,1
15.63,1
15.63,1
15.65,1
15.65,1
15.599,1
15.599,1
15.599,1
15.65,1
15.65,1
15.65,1
15.799,1
15.799,1
15.799,1
15.94,1
15.94,1
15.94,1
16.19,1
16.19,1
16.449,1
16.449,1
16.449,1
16.73,1
16.73,1
16.73,1
16.92,1
16.92,1
16.92,1
16.98,1
16.98,1
16.98,1
16.98,1
16.98,1
16.98,1
16.98,1
16.98,1
16.98,1
16.869,1
16.869,1
16.869,1
16.76,1
16.76,1
16.76,1
16.64,1
16.64,1
16.64,1
16.48,1
16.48,1
16.48,1
16.39,1
16.39,1
16.39,1
16.56,1
16.56,1
16.56,1
16.869,1
16.869,1
16.869,1
17.23,1
17.23,1
17.23,1
17.619,1
17.619,1
17.619,1
17.92,1
17.92,1
17.92,1
18.109,1
18.109,1
18.109,1
18.109,1
18.109,1
18.109,1
17.81,1
17.51,1
17.51,1
17.51,1
17.42,1
17.42,1
17.42,1
17.59,1
17.59,1
17.59,1
17.97,1
17.97,1
17.97,1
18.41,1
18.41,1
18.85,1
18.85,1
18.85,1
19.17,1
19.17,1
19.17,1
19.439,1
19.439,1
19.439,1
19.6,1
19.6,1
19.6,1
19.63,1
19.63,1
19.63,1
19.89,1
19.89,1
19.89,1
20.56,1
20.56,1
20.56,1
21.32,1
21.32,1
21.32,1
22.02,1
22.02,1
22.02,1
22.609,1
22.609,1
22.609,1
23.3,1
23.3,1
23.3,1
23.939,1
23.939,1
23.939,1
24.369,1
24.369,1
24.369,1
24.34,1
24.34,1
24.34,1
23.71,1
23.71,1
22.92,1
22.92,1
22.07,1
22.07,1
22.07,1
21.99,1
21.99,1
21.99,1
22.3,1
22.3,1
22.3,1
22.35,1
22.35,1
22.35,1
22.119,1
22.119,1
22.119,1
21.91,1
21.91,1
21.68,1
21.68,1
21.08,1
21.08,1
21.16,1
21.16,1
21.6,1
21.6,1
21.6,1
22.17,1
22.17,1
22.17,1
22.48,1
22.48,1
22.48,1
22.25,1
22.25,1
22.25,1
22.279,1
22.279,1
22.279,1
22.74,1
22.74,1
22.74,1
22.939,1
22.939,1
22.939,1
23.019,1
23.019,1
23.019,1
23.05,1
23.05,1
23.05,1
22.769,1
22.769,1
22.17,1
22.17,1
22.17,1
21.89,1
21.89,1
21.89,1
21.63,1
21.63,1
21.63,1
21.32,1
21.32,1
21.32,1
20.689,1
20.689,1
20.689,1
19.789,1
19.789,1
19.789,1
18.9,1
18.9,1
18.9,1
18.33,1
18.33,1
18.33,1
18.44,1
18.44,1
18.44,1
18.68,1
18.68,1
18.68,1
18.869,1
18.869,1
18.85,1
18.85,1
18.85,1
18.38,1
18.38,1
18.38,1
18.08,1
18.08,1
18.08,1
17.869,1
17.869,1
17.869,1
17.67,1
17.67,1
17.529,1
17.529,1
17.529,1
17.369,1
17.369,1
17.369,1
17.17,1
17.17,1
17.17,1
16.9,1
16.9,1
16.42,1
16.42,1
16.42,1
15.74,1
15.74,1
15.74,1
15.11,1
15.11,1
15.11,1
14.82,1
14.82,1
14.82,1
14.79,1
14.79,1
14.79,1
14.88,1
14.88,1
14.88,1
14.759,1
14.759,1
14.759,1
14.389,1
14.389,1
13.92,1
13.92,1
13.92,1
13.259,1
13.259,1
13.259,1
12.759,1
12.759,1
12.759,1
12.599,1
12.42,1
12.42,1
12.42,1
12.059,1
12.059,1
12.059,1
11.349,1
11.349,1
11.349,1
10.95,1
10.95,1
10.95,1
10.76,1
10.76,1
10.76,1
10.51,1
10.51,1
10.51,1
10.29,1
10.29,1
10.29,1
9.94,1
9.94,1
9.94,1
9.58,1
9.58,1
9.33,1
9.33,1
9.16,1
9.16,1
9.16,1
9.2,1
9.2,1
9.2,1
9.29,1
9.29,1
9.29,1
9.389,1
9.389,1
9.389,1
9.36,1
9.36,1
9.36,1
9.13,1
9.13,1
9.13,1
8.94,1
8.94,1
8.94,1
8.74,1
8.74,1
8.74,1
8.54,1
8.54,1
8.54,1
8.34,1
8.34,1
8.34,1
8.08,1
8.08,1
8.08,1
7.839,1
7.839,1
7.839,1
7.74,1
7.74,1
7.74,1
7.609,1
7.609,1
7.609,1
7.37,1
7.37,1
7.2,1
7.2,1
7.2,1
7.129,1
7.129,1
7.129,1
7.029,1
7.029,1
7.029,1
6.92,1
6.92,1
6.92,1
6.92,1
6.819,1
6.819,1
6.68,1
6.68,1
6.68,1
6.48,1
6.48,1
6.339,1
6.339,1
6.339,1
6.27,1
6.27,1
6.2,0
6.2,0
6.2,0
6.16,0
6.16,0
6.16,0
6.16,0
6.16,0
6.16,0
6.16,0
6.16,0
6.16,0
6.16,0
6.16,0
6.16,0
6.16,0
6.16,0
6.16,0
6.16,0
6.16,0
6.16,0
6.2,0
6.2,0
6.23,0
6.23,0
6.23,0
6.27,0
6.27,0
6.27,0
6.27,0
6.27,0
6.27,0
6.23,0
6.23,0
6.23,0
6.27,0
6.27,0
6.299,0
6.299,0
6.299,0
6.339,0
6.339,0
6.339,0
6.37,0
6.37,0
6.41,0
6.41,0
6.41,0
6.41,0
6.41,0
6.41,0
6.41,0
6.41,0
6.41,0
6.41,0
6.41,0
6.41,0
6.41,0
6.41,0
6.41,0
6.41,0
6.41,0
6.41,0
6.41,0
6.41,0
6.41,0
6.48,0
6.48,0
6.48,0
6.54,0
6.54,0
6.54,0
6.58,0
6.58,0
6.58,0
6.58,0
6.58,0
6.58,0
6.58,0
6.58,0
6.609,0
6.609,0
6.609,0
6.609,0
6.609,0
6.649,0
6.649,0
6.649,0
6.649,0
6.649,0
6.649,0
6.68,0
6.68,0
6.68,0
6.68,0
6.72,0
6.72,0
6.72,0
6.75,0
6.75,0
6.75,0
6.79,0
6.79,0
6.79,0
6.819,0
6.819,0
6.819,0
6.819,0
6.819,0
6.819,0
6.859,0
6.859,0
6.859,0
6.89,0
6.89,0
6.89,0
6.859,0
6.859,0
6.859,0
6.859,0
6.859,0
6.859,0
6.859,0
6.859,0
6.859,0
6.89,0
6.89,0
6.89,0
6.89,0
6.89,0
6.89,0
6.89,0
6.89,0
6.89,0
6.89,0
6.89,0
6.89,0
6.89,0
6.89,0
6.89,0
6.89,0
6.92,0
6.92,0
6.92,0
6.96,0
6.96,0
6.96,0
6.96,0
6.96,0
6.99,0
6.99,0
6.99,0
6.99,0
6.99,0
6.99,0
7.06,0
7.06,0
7.06,0
7.1,0
7.1,0
7.1,0
7.129,0
7.129,0
7.129,0
7.16,0
7.16,0
7.16,0
7.2,0
7.2,0
7.2,0
7.2,0
7.2,0
7.2,0
7.2,0
7.2,0
7.23,0
7.23,0
7.23,0
7.27,0
7.27,0
7.27,0
7.33,0
7.33,0
7.33,0
7.37,0
7.37,0
7.37,0
7.399,0
7.399,0
7.399,0
7.47,0
7.47,0
7.47,0
7.5,0
7.5,0
7.5,0
7.569,0
7.569,0
7.609,0
7.609,0
7.609,0
7.64,0
7.64,0
7.64,0
7.71,0
7.71,0
7.71,0
7.74,0
7.74,0
7.74,0
7.77,0
7.77,0
7.77,0
7.81,0
7.81,0
7.81,0
7.81,0
7.81,0
7.81,0
7.879,0
7.879,0
7.879,0
7.94,0
7.94,0
7.94,0
7.98,0
7.98,0
7.98,0
8.04,0
8.04,0
8.04,0
8.08,0
8.08,0
8.08,0
8.109,0
8.109,0
8.109,0
8.139,0
8.139,0
8.139,0
8.179,0
8.179,0
8.24,0
8.24,0
8.309,0
8.309,0
8.37,0
8.37,0
8.37,0
8.44,0
8.44,0
8.44,0
8.47,0
8.47,0
8.47,0
8.54,0
8.54,0
8.54,0
8.61,0
8.61,0
8.61,0
8.639,0
8.639,0
8.639,0
8.71,0
8.71,0
8.71,0
8.769,0
8.769,0
8.769,0
8.84,0
8.84,0
8.9,0
8.9,0
8.9,0
8.97,0
8.97,0
9.07,0
9.07,0
9.07,0
9.13,0
9.13,0
9.13,0
9.16,0
9.16,0
9.16,0
9.2,0
9.2,0
9.2,0
9.26,0
9.26,0
9.36,0
9.36,0
9.36,0
9.46,0
9.46,0
9.46,0
9.49,0
9.49,0
9.49,0
9.62,0
9.62,0
9.62,0
9.75,0
9.75,0
9.75,0
9.809,0
9.809,0
9.809,0
9.87,0
9.87,0
9.87,0
9.969,0
9.969,0
9.969,0
10.07,0
10.07,0
10.07,0
10.16,0
10.16,0
10.16,0
10.26,0
10.26,0
10.26,0
10.38,0
10.38,0
10.38,0
10.54,0
10.54,0
10.54,0
10.639,0
10.639,0
10.639,0
10.7,0
10.7,0
10.7,0
10.73,0
10.73,0
10.76,0
10.76,0
10.76,0
10.82,0
10.82,0
10.82,0
10.92,0
10.92,0
10.92,0
10.98,0
10.98,0
10.98,0
11.099,0
11.099,0
11.099,0
11.2,0
11.2,0
11.2,0
11.29,0
11.29,0
11.29,0
11.29,0
11.29,0
11.29,0
11.349,0
11.349,0
11.349,0
11.48,0
11.48,0
11.48,0
11.63,0
11.63,0
11.63,0
11.78,0
11.78,0
11.78,0
11.94,0
11.94,0
11.94,0
12.179,0
12.179,0
12.179,0
12.42,0
12.42,0
12.42,0
12.67,0
12.67,0
12.67,0
12.849,0
12.849,0
12.849,0
12.969,0
12.969,0
12.969,0
13.059,0
13.059,0
13.059,0
13.21,0
13.21,0
13.21,0
13.41,0
13.41,0
13.41,0
13.59,0
13.59,0
13.59,0
13.86,0
13.86,0
13.86,0
14.059,1
14.059,1
14.059,1
14.269,1
14.269,1
14.269,1
14.389,1
14.389,1
14.389,1
14.5,1
14.5,1
14.5,1
14.65,1
14.65,1
14.65,1
14.82,1
14.82,1
14.82,1
14.94,1
14.94,1
14.94,1
15.139,1
15.139,1
15.139,1
15.25,1
15.25,1
15.25,1
15.339,1
15.339,1
15.339,1
15.4,1
15.4,1
15.65,1
15.65,1
15.65,1
15.969,1
15.969,1
15.969,1
16.219,1
16.219,1
16.219,1
16.56,1
16.56,1
16.56,1
16.84,1
16.84,1
16.84,1
16.92,1
16.92,1
16.92,1
16.73,1
16.73,1
16.73,1
16.56,1
16.56,1
16.56,1
16.67,1
16.67,1
16.67,1
16.92,1
16.92,1
16.92,1
17.26,1
17.26,1
17.67,1
17.67,1
17.67,1
18.109,1
18.52,1
18.52,1
18.52,1
18.869,1
18.869,1
18.869,1
19.3,1
19.3,1
19.3,1
19.76,1
19.76,1
20.13,1
20.13,1
20.609,1
20.609,1
20.609,1
21.32,1
21.32,1
21.32,1
22.07,1
22.07,1
22.769,1
22.769,1
22.769,1
23.15,1
23.15,1
23.15,1
23.17,1
23.17,1
23.17,1
23.17,1
23.17,1
23.17,1
23.17,1
23.17,1
23.17,1
22.939,1
22.939,1
22.939,1
22.07,1
22.07,1
21.449,1
21.449,1
21.21,1
21.21,1
21.21,1
21.109,1
21.109,1
20.85,1
20.85,1
20.85,1
20.48,1
20.48,1
20.48,1
20.189,1
20.189,1
20.189,1
20.08,1
20.08,1
20.08,1
20.16,1
20.16,1
20.609,1
20.609,1
21.32,1
21.32,1
22.039,1
22.039,1
22.039,1
22.71,1
22.71,1
23.0,1
23.0,1
23.0,1
23.48,1
23.48,1
24.22,1
24.22,1
24.22,1
24.539,1
24.539,1
24.539,1
24.16,1
24.16,1
23.38,1
23.38,1
22.71,1
22.71,1
22.51,1
22.51,1
22.51,1
22.869,1
22.869,1
23.4,1
23.4,1
23.73,1
23.529,1
23.529,1
23.529,1
23.35,1
23.35,1
23.35,1
23.05,1
23.05,1
23.05,1
23.05,1
23.05,1
23.17,1
23.17,1
23.17,1
23.38,1
23.38,1
23.38,1
23.89,1
23.89,1
23.89,1
24.109,1
24.109,1
24.109,1
23.96,1
23.96,1
23.96,1
23.609,1
23.609,1
23.609,1
23.449,1
23.449,1
23.449,1
23.15,1
23.15,1
23.15,1
22.529,1
22.529,1
22.529,1
22.279,1
22.279,1
22.279,1
21.99,1
21.99,1
21.99,1
21.71,1
21.71,1
21.71,1
21.32,1
21.32,1
21.32,1
20.85,1
20.85,1
20.85,1
20.48,1
20.48,1
20.48,1
20.13,1
20.13,1
20.13,1
20.05,1
20.05,1
20.05,1
20.189,1
20.189,1
20.189,1
20.0,1
20.0,1
20.0,1
19.869,1
19.869,1
19.869,1
19.25,1
19.25,1
19.25,1
18.789,1
18.789,1
18.71,1
18.71,1
18.77,1
18.77,1
18.77,1
18.789,1
18.789,1
18.789,1
18.82,1
18.82,1
18.82,1
18.93,1
18.93,1
18.93,1
18.98,1
18.98,1
18.98,1
18.789,1
18.52,1
18.52,1
18.52,1
18.6,1
18.6,1
18.6,1
18.869,1
18.869,1
19.01,1
19.01,1
18.77,1
18.77,1
18.3,1
18.3,1
18.3,1
17.81,1
17.81,1
17.81,1
17.369,1
17.369,1
16.869,1
16.869,1
16.869,1
16.359,1
16.359,1
16.359,1
15.769,1
15.769,1
15.769,1
15.25,1
15.25,1
15.25,1
15.11,1
15.11,1
15.11,1
14.79,1
14.79,1
14.15,1
14.15,1
14.15,1
13.469,1
13.469,1
13.469,1
12.849,1
12.849,1
12.849,1
12.21,1
12.21,1
12.21,1
11.57,1
11.57,1
11.57,1
10.98,1
10.98,1
10.98,1
10.54,1
10.54,1
10.54,1
10.16,1
10.16,1
10.16,1
9.91,1
9.91,1
9.91,1
9.71,1
9.71,1
9.71,1
9.62,1
9.62,1
9.62,1
9.519,1
9.519,1
9.519,1
9.46,1
9.46,1
9.46,1
9.42,1
9.42,1
9.42,1
9.42,1
9.42,1
9.42,1
9.389,1
9.389,1
9.26,1
9.26,1
9.26,1
9.0,1
9.0,1
9.0,1
8.769,1
8.769,1
8.769,1
8.61,1
8.61,1
8.47,1
8.47,1
8.47,1
8.309,1
8.309,1
8.309,1
8.139,1
8.139,1
8.139,1
8.01,1
8.01,1
8.01,1
7.91,1
7.91,1
7.91,1
7.81,1
7.81,1
7.81,1
7.74,1
7.74,1
7.74,1
7.71,1
7.71,1
7.71,1
7.71,1
7.71,1
7.669,1
